packet_id,instance_id,system_id,faithfulness_mean,priority_rank,annotation_origin,source_template_id,candidate_reason,candidate_eligible,selected,selection_reason,repair_attempted,outcome,if_not_selected_why,packet_json_sha256,scaffold_lean_sha256,diagnostics_json_sha256,packet_json_path,diagnostics_path
hp_greedy_interval_scheduling_005__full_method_v1,greedy_interval_scheduling_005,full_method_v1,0.750000,69,direct_adjudicated,greedy_interval_scheduling_002,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:d99e2c549d556ddad7a6e712dc4ff584cec16da36764fafaf1401c92baaa3622,sha256:018c4fbaa66fdea98756887bae35a7f27afb4499cad396c6386017f5a383d28c,sha256:7979701358e40d7d9d9723707863902811c10f16f61bcb7a03e9f1e3f39b0805,benchmark/v0.3/annotation/review_packets/full_method_v1/greedy_interval_scheduling_002/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/greedy_interval_scheduling_002/lean_diagnostics.json
hp_greedy_interval_scheduling_005__naive_concat_v1,greedy_interval_scheduling_005,naive_concat_v1,0.566700,27,direct_adjudicated,greedy_interval_scheduling_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:bf4fd6b1acf08c80e5a593cc01d9a908ba71e5a7da556ec07715f033288a13a1,sha256:99ddeb7acfdc360fe74a5a5d72f8409b765991ab7d08a7b74e8e0484b2b18efa,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/greedy_interval_scheduling_002/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/greedy_interval_scheduling_002/lean_diagnostics.json
hp_greedy_interval_scheduling_005__text_only_v1,greedy_interval_scheduling_005,text_only_v1,0.545500,16,direct_adjudicated,greedy_interval_scheduling_002,low_semantic_faithfulness;missing_critical_semantic_unit,true,false,,false,not_selected,higher_priority_hotspot_absorbed_repair_budget,sha256:a8455a10658b25b8a954114e86a92baaaafbec5adf7d4d2a6c3c3a9e8adab7ef,sha256:99ddeb7acfdc360fe74a5a5d72f8409b765991ab7d08a7b74e8e0484b2b18efa,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/greedy_interval_scheduling_002/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/greedy_interval_scheduling_002/lean_diagnostics.json
hp_greedy_interval_scheduling_006__code_only_v1,greedy_interval_scheduling_006,code_only_v1,0.750000,70,direct_adjudicated,greedy_interval_scheduling_001,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:7c353c475c5b23ebc5972478d4c82f2850f93c7c9d20b552cfa4a68728724a2b,sha256:4bb6c5116afacb6855c555f35d07b091b000f218c0db3b5800bb7ff9fbc1036d,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/code_only_v1/greedy_interval_scheduling_001/packet.json,benchmark/v0.3/annotation/review_packets/code_only_v1/greedy_interval_scheduling_001/lean_diagnostics.json
hp_greedy_interval_scheduling_006__full_method_v1,greedy_interval_scheduling_006,full_method_v1,0.800000,80,mapped_from_canonical,greedy_interval_scheduling_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:2750270be416e03039d61f82a4ac9cc9545782d533da50ce43c8e3d06009a0bd,sha256:e1d3e6ab7276000d9184192414d7950d9b5686535fb63962c8776454971a057d,sha256:8694b847e1f9ba7c0f2a124c546fc9f37601e9b24f9591ecd0521d657210ea0e,benchmark/v0.3/annotation/review_packets/full_method_v1/greedy_interval_scheduling_001/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/greedy_interval_scheduling_001/lean_diagnostics.json
hp_greedy_interval_scheduling_006__naive_concat_v1,greedy_interval_scheduling_006,naive_concat_v1,0.875000,120,mapped_from_canonical,greedy_interval_scheduling_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:daeb36549a7cc3ef1651443ed70f33660ec6c06c22c09586722ee1dda0659c30,sha256:4bb6c5116afacb6855c555f35d07b091b000f218c0db3b5800bb7ff9fbc1036d,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/greedy_interval_scheduling_001/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/greedy_interval_scheduling_001/lean_diagnostics.json
hp_greedy_interval_scheduling_006__text_only_v1,greedy_interval_scheduling_006,text_only_v1,0.545500,17,direct_adjudicated,greedy_interval_scheduling_001,low_semantic_faithfulness;missing_critical_semantic_unit,true,false,,false,not_selected,higher_priority_hotspot_absorbed_repair_budget,sha256:9bc5cde18506a01e0b9f2d59cc658e0c34f4872397eeaf84ed49b0b13c415b15,sha256:4bb6c5116afacb6855c555f35d07b091b000f218c0db3b5800bb7ff9fbc1036d,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/greedy_interval_scheduling_001/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/greedy_interval_scheduling_001/lean_diagnostics.json
hp_greedy_interval_scheduling_007__code_only_v1,greedy_interval_scheduling_007,code_only_v1,0.750000,71,direct_adjudicated,greedy_interval_scheduling_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:ed53fbc8a34e6b03f98f1e26ec4f1f43b04201cc617d13c46b2d8ab4b0a61d0c,sha256:99ddeb7acfdc360fe74a5a5d72f8409b765991ab7d08a7b74e8e0484b2b18efa,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/code_only_v1/greedy_interval_scheduling_002/packet.json,benchmark/v0.3/annotation/review_packets/code_only_v1/greedy_interval_scheduling_002/lean_diagnostics.json
hp_greedy_interval_scheduling_007__full_method_v1,greedy_interval_scheduling_007,full_method_v1,0.750000,72,mapped_from_canonical,greedy_interval_scheduling_002,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:d99e2c549d556ddad7a6e712dc4ff584cec16da36764fafaf1401c92baaa3622,sha256:018c4fbaa66fdea98756887bae35a7f27afb4499cad396c6386017f5a383d28c,sha256:7979701358e40d7d9d9723707863902811c10f16f61bcb7a03e9f1e3f39b0805,benchmark/v0.3/annotation/review_packets/full_method_v1/greedy_interval_scheduling_002/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/greedy_interval_scheduling_002/lean_diagnostics.json
hp_greedy_interval_scheduling_007__naive_concat_v1,greedy_interval_scheduling_007,naive_concat_v1,0.566700,28,direct_adjudicated,greedy_interval_scheduling_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:bf4fd6b1acf08c80e5a593cc01d9a908ba71e5a7da556ec07715f033288a13a1,sha256:99ddeb7acfdc360fe74a5a5d72f8409b765991ab7d08a7b74e8e0484b2b18efa,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/greedy_interval_scheduling_002/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/greedy_interval_scheduling_002/lean_diagnostics.json
hp_greedy_interval_scheduling_007__text_only_v1,greedy_interval_scheduling_007,text_only_v1,0.545500,18,direct_adjudicated,greedy_interval_scheduling_002,low_semantic_faithfulness;missing_critical_semantic_unit,true,false,,false,not_selected,higher_priority_hotspot_absorbed_repair_budget,sha256:a8455a10658b25b8a954114e86a92baaaafbec5adf7d4d2a6c3c3a9e8adab7ef,sha256:99ddeb7acfdc360fe74a5a5d72f8409b765991ab7d08a7b74e8e0484b2b18efa,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/greedy_interval_scheduling_002/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/greedy_interval_scheduling_002/lean_diagnostics.json
hp_sorting_insertion_sort_004__code_only_v1,sorting_insertion_sort_004,code_only_v1,0.833300,99,direct_adjudicated,sorting_insertion_sort_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:0146417bee38bcc73638f17c91c2a22fe83da133eef5e09c8963b897630aa1a4,sha256:55b1f87dc7a2505e0e96e225202dbb86ed2f01f5f3926b3d844bb8e3ff1fbcc5,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_insertion_sort_001/packet.json,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_insertion_sort_001/lean_diagnostics.json
hp_sorting_insertion_sort_004__full_method_v1,sorting_insertion_sort_004,full_method_v1,0.833300,100,direct_adjudicated,sorting_insertion_sort_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:5709598cb084d19ea2ed0951288caedb623cbcb6c76eb99834e68174ea43ffd3,sha256:327d8dc386800ee79eb0bccb6264e2e54234e9eebf00307f8e8b99610a17e878,sha256:2eead31609bffb50e595d759656c94bfb378b45a54fd5c018d943900059c5cfd,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_insertion_sort_001/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_insertion_sort_001/lean_diagnostics.json
hp_sorting_insertion_sort_004__naive_concat_v1,sorting_insertion_sort_004,naive_concat_v1,0.777800,75,direct_adjudicated,sorting_insertion_sort_001,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:0da5429be8a3b1649484ca46b626ef780da84838c1aceba266305cedf0d33179,sha256:55b1f87dc7a2505e0e96e225202dbb86ed2f01f5f3926b3d844bb8e3ff1fbcc5,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_insertion_sort_001/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_insertion_sort_001/lean_diagnostics.json
hp_sorting_insertion_sort_004__text_only_v1,sorting_insertion_sort_004,text_only_v1,1.000000,173,direct_adjudicated,sorting_insertion_sort_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:27c980b7b2b85ade94ec378c0af89a67a1f9fe1d1dc69474c9109cc32c7c7eae,sha256:cc1d9f886572aa1ee7bcd5426734fab8d595d22896d3f803a3a2498dcd8b61ec,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_insertion_sort_002/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_insertion_sort_002/lean_diagnostics.json
hp_sorting_insertion_sort_005__code_only_v1,sorting_insertion_sort_005,code_only_v1,0.833300,101,mapped_from_canonical,sorting_insertion_sort_002,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:a7ec5e311530601f2994713e6437838b0af3efa2e373ccf6befd47cddaa20e96,sha256:cc1d9f886572aa1ee7bcd5426734fab8d595d22896d3f803a3a2498dcd8b61ec,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_insertion_sort_002/packet.json,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_insertion_sort_002/lean_diagnostics.json
hp_sorting_insertion_sort_005__full_method_v1,sorting_insertion_sort_005,full_method_v1,0.833300,102,mapped_from_canonical,sorting_insertion_sort_002,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:8f9589633c35984a66231a365d4d755b51ac9e8c32a5694b429ac1eb34832566,sha256:7044433845c7c219ac351947080d3cbe546ef44081339ae63ee67976fa2c3ca1,sha256:e25ffa7f5d74b378a7ac4fd07a4692787eb8492b185a656df4cd2283550b3663,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_insertion_sort_002/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_insertion_sort_002/lean_diagnostics.json
hp_sorting_insertion_sort_005__naive_concat_v1,sorting_insertion_sort_005,naive_concat_v1,0.818200,81,direct_adjudicated,sorting_insertion_sort_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:7a6661e1aa637113291899d9575f4edea097db728d4c54ee1c49a42ac974aa61,sha256:cc1d9f886572aa1ee7bcd5426734fab8d595d22896d3f803a3a2498dcd8b61ec,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_insertion_sort_002/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_insertion_sort_002/lean_diagnostics.json
hp_sorting_insertion_sort_005__text_only_v1,sorting_insertion_sort_005,text_only_v1,1.000000,174,direct_adjudicated,sorting_insertion_sort_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:27c980b7b2b85ade94ec378c0af89a67a1f9fe1d1dc69474c9109cc32c7c7eae,sha256:cc1d9f886572aa1ee7bcd5426734fab8d595d22896d3f803a3a2498dcd8b61ec,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_insertion_sort_002/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_insertion_sort_002/lean_diagnostics.json
hp_sorting_insertion_sort_006__code_only_v1,sorting_insertion_sort_006,code_only_v1,0.833300,103,mapped_from_canonical,sorting_insertion_sort_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:0146417bee38bcc73638f17c91c2a22fe83da133eef5e09c8963b897630aa1a4,sha256:55b1f87dc7a2505e0e96e225202dbb86ed2f01f5f3926b3d844bb8e3ff1fbcc5,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_insertion_sort_001/packet.json,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_insertion_sort_001/lean_diagnostics.json
hp_sorting_insertion_sort_006__full_method_v1,sorting_insertion_sort_006,full_method_v1,0.833300,104,mapped_from_canonical,sorting_insertion_sort_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:5709598cb084d19ea2ed0951288caedb623cbcb6c76eb99834e68174ea43ffd3,sha256:327d8dc386800ee79eb0bccb6264e2e54234e9eebf00307f8e8b99610a17e878,sha256:2eead31609bffb50e595d759656c94bfb378b45a54fd5c018d943900059c5cfd,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_insertion_sort_001/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_insertion_sort_001/lean_diagnostics.json
hp_sorting_insertion_sort_006__naive_concat_v1,sorting_insertion_sort_006,naive_concat_v1,0.777800,76,direct_adjudicated,sorting_insertion_sort_001,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:0da5429be8a3b1649484ca46b626ef780da84838c1aceba266305cedf0d33179,sha256:55b1f87dc7a2505e0e96e225202dbb86ed2f01f5f3926b3d844bb8e3ff1fbcc5,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_insertion_sort_001/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_insertion_sort_001/lean_diagnostics.json
hp_sorting_insertion_sort_006__text_only_v1,sorting_insertion_sort_006,text_only_v1,1.000000,175,direct_adjudicated,sorting_insertion_sort_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:27c980b7b2b85ade94ec378c0af89a67a1f9fe1d1dc69474c9109cc32c7c7eae,sha256:cc1d9f886572aa1ee7bcd5426734fab8d595d22896d3f803a3a2498dcd8b61ec,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_insertion_sort_002/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_insertion_sort_002/lean_diagnostics.json
hp_sorting_insertion_sort_007__code_only_v1,sorting_insertion_sort_007,code_only_v1,0.833300,105,mapped_from_canonical,sorting_insertion_sort_002,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:a7ec5e311530601f2994713e6437838b0af3efa2e373ccf6befd47cddaa20e96,sha256:cc1d9f886572aa1ee7bcd5426734fab8d595d22896d3f803a3a2498dcd8b61ec,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_insertion_sort_002/packet.json,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_insertion_sort_002/lean_diagnostics.json
hp_sorting_insertion_sort_007__full_method_v1,sorting_insertion_sort_007,full_method_v1,0.833300,106,mapped_from_canonical,sorting_insertion_sort_002,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:8f9589633c35984a66231a365d4d755b51ac9e8c32a5694b429ac1eb34832566,sha256:7044433845c7c219ac351947080d3cbe546ef44081339ae63ee67976fa2c3ca1,sha256:e25ffa7f5d74b378a7ac4fd07a4692787eb8492b185a656df4cd2283550b3663,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_insertion_sort_002/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_insertion_sort_002/lean_diagnostics.json
hp_sorting_insertion_sort_007__naive_concat_v1,sorting_insertion_sort_007,naive_concat_v1,0.818200,82,direct_adjudicated,sorting_insertion_sort_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:7a6661e1aa637113291899d9575f4edea097db728d4c54ee1c49a42ac974aa61,sha256:cc1d9f886572aa1ee7bcd5426734fab8d595d22896d3f803a3a2498dcd8b61ec,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_insertion_sort_002/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_insertion_sort_002/lean_diagnostics.json
hp_sorting_insertion_sort_007__text_only_v1,sorting_insertion_sort_007,text_only_v1,1.000000,176,direct_adjudicated,sorting_insertion_sort_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:27c980b7b2b85ade94ec378c0af89a67a1f9fe1d1dc69474c9109cc32c7c7eae,sha256:cc1d9f886572aa1ee7bcd5426734fab8d595d22896d3f803a3a2498dcd8b61ec,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_insertion_sort_002/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_insertion_sort_002/lean_diagnostics.json
hp_sorting_merge_sort_004__code_only_v1,sorting_merge_sort_004,code_only_v1,1.000000,177,direct_adjudicated,sorting_merge_sort_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:0855fca79a0dde40e335aecb38fd0a4aa96bd3782278ac5cf9892171bc09dfc9,sha256:e66b598df385c8c925ed991126405d05115c8b5d644a9f9957a0577fa1839c39,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_merge_sort_001/packet.json,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_merge_sort_001/lean_diagnostics.json
hp_sorting_merge_sort_004__full_method_v1,sorting_merge_sort_004,full_method_v1,1.000000,178,direct_adjudicated,sorting_merge_sort_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:ecbb5abd28b361d8333d6db4ceee35dae76eabb93cd4fc5fbdab0e33f6438ccd,sha256:c98fd9e1159d6e82c495d3246fa8d4d21de8e4162cfe86e5dce400f445bac6c3,sha256:b7a349dd6f9242ddd1d5ea68a0e8cef360eb3b2da2de3661ac279dda5855a3fc,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_merge_sort_001/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_merge_sort_001/lean_diagnostics.json
hp_sorting_merge_sort_004__naive_concat_v1,sorting_merge_sort_004,naive_concat_v1,1.000000,179,direct_adjudicated,sorting_merge_sort_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:7eba6c04a4b17d3a3ee2a565813a35a9a4afcba556e8e63e160208abfcb4b1f8,sha256:e66b598df385c8c925ed991126405d05115c8b5d644a9f9957a0577fa1839c39,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_merge_sort_001/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_merge_sort_001/lean_diagnostics.json
hp_sorting_merge_sort_004__text_only_v1,sorting_merge_sort_004,text_only_v1,1.000000,180,direct_adjudicated,sorting_merge_sort_001,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:137c7fcb35d874cef34277a714e3d1c68307118372a8e720de92e10fa46b3b95,sha256:e66b598df385c8c925ed991126405d05115c8b5d644a9f9957a0577fa1839c39,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_merge_sort_001/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_merge_sort_001/lean_diagnostics.json
hp_sorting_merge_sort_005__code_only_v1,sorting_merge_sort_005,code_only_v1,1.000000,181,direct_adjudicated,sorting_merge_sort_002,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:9f4330852b277e518459d43a21d5288eb404e76689f9b25b3ea50a7f54aae36d,sha256:ebc674fa6a5de4ff6878ecfd12d786db50d170874195289679fafed1bf9cce18,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_merge_sort_002/packet.json,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_merge_sort_002/lean_diagnostics.json
hp_sorting_merge_sort_005__full_method_v1,sorting_merge_sort_005,full_method_v1,1.000000,182,mapped_from_canonical,sorting_merge_sort_002,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:8479882facb08611ea289f5309600303d024d9fcd4fd679c9d659d6096ef3575,sha256:946ce378b9d9f6bdc552c8da2626d281844c3ac715d7dc38262034274170b687,sha256:9255687e072a90b7564e35937f088ea12b8c88f6776c5abc36628accd2ac8bf8,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_merge_sort_002/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_merge_sort_002/lean_diagnostics.json
hp_sorting_merge_sort_005__naive_concat_v1,sorting_merge_sort_005,naive_concat_v1,0.954500,147,direct_adjudicated,sorting_merge_sort_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:b1460b1c52fe86155e843c3e9843206d667933f182122ff667fc0ca7655160cb,sha256:ebc674fa6a5de4ff6878ecfd12d786db50d170874195289679fafed1bf9cce18,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_merge_sort_002/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_merge_sort_002/lean_diagnostics.json
hp_sorting_merge_sort_005__text_only_v1,sorting_merge_sort_005,text_only_v1,0.583300,35,direct_adjudicated,sorting_merge_sort_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:e9bcc2030faf82c0ce02265e99cfaac56a965d0e8cd71b7483395c05adfd8d2e,sha256:ebc674fa6a5de4ff6878ecfd12d786db50d170874195289679fafed1bf9cce18,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_merge_sort_002/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_merge_sort_002/lean_diagnostics.json
hp_sorting_merge_sort_006__code_only_v1,sorting_merge_sort_006,code_only_v1,1.000000,183,mapped_from_canonical,sorting_merge_sort_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:0855fca79a0dde40e335aecb38fd0a4aa96bd3782278ac5cf9892171bc09dfc9,sha256:e66b598df385c8c925ed991126405d05115c8b5d644a9f9957a0577fa1839c39,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_merge_sort_001/packet.json,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_merge_sort_001/lean_diagnostics.json
hp_sorting_merge_sort_006__full_method_v1,sorting_merge_sort_006,full_method_v1,1.000000,184,mapped_from_canonical,sorting_merge_sort_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:ecbb5abd28b361d8333d6db4ceee35dae76eabb93cd4fc5fbdab0e33f6438ccd,sha256:c98fd9e1159d6e82c495d3246fa8d4d21de8e4162cfe86e5dce400f445bac6c3,sha256:b7a349dd6f9242ddd1d5ea68a0e8cef360eb3b2da2de3661ac279dda5855a3fc,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_merge_sort_001/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_merge_sort_001/lean_diagnostics.json
hp_sorting_merge_sort_006__naive_concat_v1,sorting_merge_sort_006,naive_concat_v1,1.000000,185,mapped_from_canonical,sorting_merge_sort_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:7eba6c04a4b17d3a3ee2a565813a35a9a4afcba556e8e63e160208abfcb4b1f8,sha256:e66b598df385c8c925ed991126405d05115c8b5d644a9f9957a0577fa1839c39,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_merge_sort_001/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_merge_sort_001/lean_diagnostics.json
hp_sorting_merge_sort_006__text_only_v1,sorting_merge_sort_006,text_only_v1,1.000000,186,direct_adjudicated,sorting_merge_sort_001,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:137c7fcb35d874cef34277a714e3d1c68307118372a8e720de92e10fa46b3b95,sha256:e66b598df385c8c925ed991126405d05115c8b5d644a9f9957a0577fa1839c39,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_merge_sort_001/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_merge_sort_001/lean_diagnostics.json
hp_sorting_merge_sort_007__code_only_v1,sorting_merge_sort_007,code_only_v1,1.000000,187,mapped_from_canonical,sorting_merge_sort_002,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:9f4330852b277e518459d43a21d5288eb404e76689f9b25b3ea50a7f54aae36d,sha256:ebc674fa6a5de4ff6878ecfd12d786db50d170874195289679fafed1bf9cce18,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_merge_sort_002/packet.json,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_merge_sort_002/lean_diagnostics.json
